419,-1,1.0,8.6,246.6,1072.4,0.99
420,-1,1121.3,157.4,277.5,810.4,1.0
420,-1,740.5,218.1,184.5,531.9,1.0
420,-1,639.1,341.5,92.3,205.5,1.0
420,-1,213.7,1.0,429.8,1080.0,1.0
420,-1,1029.6,334.0,99.5,228.8,0.999
420,-1,890.7,240.9,140.3,446.3,0.999
420,-1,1.0,23.0,216.3,1045.3,0.971
249,-1,775.2,324.3,199.7,577.8,1.0
249,-1,1102.4,339.5,218.9,581.7,1.0
249,-1,631.0,399.9,126.6,358.8,1.0
249,-1,122.1,200.2,369.6,866.3,1.0
249,-1,1576.3,982.5,28.3,67.9,1.0
249,-1,497.5,396.4,124.8,383.7,0.999
249,-1,1747.7,996.9,39.0,84.1,0.994
249,-1,14.4,341.7,192.1,700.3,0.979
21,-1,674.4,358.0,49.9,138.6,1.0
21,-1,310.7,283.5,146.5,396.2,1.0
21,-1,483.6,274.8,131.1,399.9,1.0
21,-1,725.7,344.5,48.7,134.8,1.0
21,-1,849.8,172.2,206.5,646.5,1.0
21,-1,784.1,354.2,48.8,119.5,1.0
21,-1,1009.8,237.5,107.1,440.8,0.965
7,-1,882.8,153.3,191.6,624.9,1.0
7,-1,356.6,264.9,120.8,339.1,1.0
7,-1,514.6,261.9,103.5,341.1,1.0
7,-1,723.6,318.4,52.2,131.9,1.0
7,-1,683.6,328.8,42.1,136.2,1.0
7,-1,783.2,330.3,45.0,119.2,1.0
7,-1,840.4,320.1,61.3,147.6,0.349
7,-1,1.0,1.0,253.9,1080.0,0.237
36,-1,904.5,229.5,228.5,684.1,1.0
36,-1,391.0,338.9,153.4,448.1,1.0
36,-1,1116.7,316.2,164.3,425.7,1.0
36,-1,586.0,322.6,140.4,449.0,1.0
36,-1,850.3,399.0,52.2,148.2,1.0
36,-1,807.6,419.1,42.3,132.1,0.999
363,-1,1099.9,140.4,280.0,710.9,1.0
363,-1,631.0,195.5,163.4,491.6,1.0
363,-1,489.8,224.4,150.9,450.0,1.0
363,-1,767.2,182.6,171.0,551.3,1.0
363,-1,983.6,322.5,78.5,196.8,1.0
178,-1,1098.1,285.8,206.0,529.0,1.0
178,-1,771.6,264.6,201.9,620.6,1.0
178,-1,552.5,378.4,105.4,282.0,1.0
178,-1,657.4,349.6,139.3,312.9,1.0
178,-1,1006.4,372.5,89.8,229.2,1.0
178,-1,7.4,227.4,153.9,853.6,0.341
112,-1,768.2,228.6,213.4,650.9,1.0
112,-1,1092.7,298.6,185.5,468.1,1.0
112,-1,691.8,391.9,69.1,176.8,1.0
112,-1,422.6,342.2,107.6,376.1,1.0
112,-1,1284.1,389.4,49.9,127.4,1.0
112,-1,964.5,324.1,98.3,331.9,1.0
112,-1,1596.0,365.8,50.1,135.8,1.0
324,-1,807.6,166.1,204.3,554.7,1.0
324,-1,1151.9,31.2,333.5,1049.8,1.0
324,-1,723.5,259.5,112.2,311.2,1.0
324,-1,969.5,195.6,125.0,417.5,1.0
324,-1,700.0,299.5,49.9,174.2,0.276
324,-1,8.1,1.0,336.7,1080.0,0.216
230,-1,1174.8,326.5,207.0,565.6,1.0
230,-1,843.8,298.5,197.8,592.2,1.0
230,-1,463.3,291.1,225.3,565.0,1.0
230,-1,299.0,372.0,183.2,483.0,1.0
230,-1,1043.2,418.1,83.0,221.0,1.0
230,-1,736.5,401.4,121.5,294.3,0.999
230,-1,1632.1,947.3,28.9,66.3,0.993
417,-1,1118.7,149.0,281.7,824.7,1.0
417,-1,745.4,222.8,173.7,523.9,1.0
417,-1,268.6,1.7,382.4,1076.8,1.0
417,-1,884.6,236.0,138.9,449.4,1.0
417,-1,1.0,59.1,285.4,964.5,0.999
417,-1,649.7,341.9,79.5,207.8,0.999
417,-1,1026.1,340.8,105.4,228.1,0.999
61,-1,109.5,407.7,240.2,648.4,1.0
61,-1,450.2,402.5,198.9,627.1,1.0
61,-1,1069.5,414.4,180.1,453.9,1.0
61,-1,737.0,518.1,56.3,144.1,1.0
61,-1,822.8,344.3,231.6,683.5,1.0
422,-1,1123.4,135.1,275.7,838.0,1.0
422,-1,742.3,212.4,174.9,537.5,1.0
422,-1,635.5,335.3,94.6,211.4,1.0
422,-1,892.1,244.4,141.8,434.4,1.0
422,-1,184.1,1.0,449.3,1080.0,1.0
422,-1,1032.5,330.0,98.9,230.9,0.995
422,-1,1.0,20.3,192.8,996.0,0.718
268,-1,1157.1,327.5,212.8,598.8,1.0
268,-1,829.3,325.3,175.2,577.2,1.0
268,-1,533.5,365.1,189.7,467.2,1.0
268,-1,724.4,461.5,48.6,144.2,1.0
268,-1,1001.6,397.7,134.3,373.7,1.0
268,-1,1604.7,981.2,29.5,70.6,1.0
268,-1,393.7,385.5,164.0,476.2,1.0
268,-1,1783.1,1014.5,37.2,66.5,0.938
268,-1,786.0,443.3,75.4,214.5,0.871
350,-1,1168.2,144.7,277.3,704.6,1.0
350,-1,796.1,192.4,192.6,546.2,1.0
350,-1,610.2,237.2,146.6,390.9,1.0
350,-1,955.2,221.1,133.3,433.9,0.999
350,-1,1087.2,321.9,72.9,192.0,0.999
407,-1,1064.8,150.8,298.9,789.6,1.0
407,-1,53.9,122.8,305.0,806.1,1.0
407,-1,354.8,54.0,341.6,902.8,1.0
407,-1,720.8,213.7,180.4,536.9,1.0
407,-1,972.8,340.2,96.6,221.0,0.998
407,-1,857.9,235.6,131.4,454.6,0.995
54,-1,175.9,427.0,228.6,550.1,1.0
54,-1,488.2,394.0,168.2,562.4,1.0
54,-1,872.7,347.1,213.4,683.2,1.0
54,-1,1079.8,410.8,161.0,451.3,1.0
54,-1,751.4,510.3,56.7,143.1,1.0
54,-1,805.1,490.6,57.2,155.0,1.0
266,-1,1155.2,331.0,210.6,594.7,1.0
266,-1,823.4,331.5,185.3,576.0,1.0
266,-1,543.1,377.3,187.0,456.1,1.0
266,-1,1603.0,982.1,30.1,69.5,1.0
266,-1,410.0,388.2,161.1,465.8,1.0
266,-1,724.6,465.3,49.2,142.1,0.999
266,-1,1003.1,409.5,119.6,355.1,0.999
266,-1,1782.6,1010.7,37.8,70.3,0.96
266,-1,1.0,87.0,237.7,994.0,0.08
266,-1,791.3,446.8,62.0,206.8,0.08
287,-1,431.1,170.0,231.2,634.1,1.0
287,-1,767.1,207.1,186.5,558.0,1.0
287,-1,1721.2,911.0,39.2,82.0,1.0
287,-1,1137.2,201.8,224.8,618.1,1.0
287,-1,172.9,186.8,227.4,660.4,1.0
287,-1,989.9,258.6,170.9,469.3,1.0
287,-1,669.4,349.8,47.8,148.8,0.999
172,-1,766.5,244.2,195.7,624.4,1.0
172,-1,1083.9,286.0,202.4,524.0,1.0
172,-1,3.2,236.1,207.9,816.3,1.0
172,-1,665.9,346.7,116.2,307.2,1.0
172,-1,569.3,388.2,107.6,256.9,1.0
172,-1,1002.0,377.9,86.7,224.6,0.999
97,-1,699.7,239.5,233.0,685.0,1.0
97,-1,1007.3,310.4,187.5,462.8,1.0
97,-1,633.4,419.5,63.2,159.9,1.0
97,-1,392.5,371.2,104.5,329.8,1.0
97,-1,1225.3,410.6,46.4,119.0,1.0
97,-1,1764.3,407.3,36.4,107.9,1.0
97,-1,1491.3,385.1,47.4,139.2,0.999
97,-1,905.9,344.6,96.7,323.6,0.999
97,-1,1.0,77.2,325.5,1003.8,0.995
97,-1,1262.6,421.4,28.1,99.2,0.105
190,-1,800.6,255.2,200.9,598.1,1.0
190,-1,1146.1,289.8,203.7,527.7,1.0
190,-1,654.2,321.7,153.4,367.7,1.0
190,-1,552.5,373.6,123.0,308.2,1.0
190,-1,1031.9,375.0,92.8,226.3,1.0
341,-1,808.4,190.5,193.9,568.1,1.0
341,-1,671.1,258.7,136.6,367.6,1.0
341,-1,1143.8,340.1,65.3,184.1,1.0
341,-1,1229.5,191.9,249.6,663.9,1.0
341,-1,978.8,230.5,131.9,430.5,1.0
341,-1,1434.6,1.0,486.4,1080.0,0.983
42,-1,346.3,360.0,169.3,473.1,1.0
42,-1,922.7,272.7,208.3,674.1,1.0
42,-1,579.8,345.8,139.9,487.9,1.0
42,-1,808.6,448.0,45.7,138.5,1.0
42,-1,1123.5,349.5,161.9,430.9,1.0
42,-1,852.9,430.9,56.2,153.0,1.0
42,-1,906.3,446.5,32.8,103.0,0.137
428,-1,1066.6,138.0,339.5,823.8,1.0
428,-1,714.9,213.3,184.8,536.0,1.0
428,-1,613.8,329.3,95.9,222.9,1.0
428,-1,32.8,1.0,539.1,1080.0,1.0
428,-1,886.2,235.1,140.3,447.2,1.0
428,-1,536.1,320.4,67.2,196.0,0.98
222,-1,1151.0,313.0,203.6,553.0,1.0
222,-1,803.2,295.2,207.0,608.9,1.0
222,-1,491.6,324.8,205.6,491.6,1.0
222,-1,347.8,391.3,177.8,421.4,1.0
222,-1,1021.5,415.4,84.0,221.7,1.0
222,-1,756.7,403.5,86.8,272.3,0.099
98,-1,1013.8,311.4,186.0,465.1,1.0
98,-1,703.4,239.9,219.2,680.8,1.0
98,-1,633.1,417.3,63.2,163.2,1.0
98,-1,1226.8,409.8,45.5,120.4,1.0
98,-1,1764.6,407.5,36.4,103.7,1.0
98,-1,394.3,375.6,102.1,326.6,1.0
98,-1,1490.7,385.1,47.5,136.7,1.0
98,-1,904.8,343.7,95.9,326.8,0.999
98,-1,2.9,92.3,300.6,988.7,0.966
17,-1,310.7,271.3,144.0,378.7,1.0
17,-1,838.5,157.2,209.7,648.4,1.0
17,-1,707.6,325.7,53.7,142.5,1.0
17,-1,776.0,339.1,49.9,114.9,1.0
17,-1,664.1,340.7,45.8,136.3,1.0
17,-1,478.6,266.5,116.6,360.0,1.0
17,-1,1368.8,329.9,48.6,135.1,0.987
17,-1,826.3,346.7,33.8,102.8,0.815
17,-1,1004.6,234.1,103.3,431.7,0.735
400,-1,1048.5,151.0,302.1,795.8,1.0
400,-1,418.3,86.7,264.6,785.0,1.0
400,-1,731.7,213.2,179.1,524.9,1.0
400,-1,129.2,154.4,298.6,721.1,1.0
400,-1,867.6,240.4,113.7,435.7,0.663
400,-1,964.7,336.8,92.4,218.1,0.335
400,-1,695.0,299.7,66.8,235.5,0.232
413,-1,1104.2,151.3,287.1,809.0,1.0
413,-1,324.1,44.6,349.8,986.7,1.0
413,-1,737.0,231.0,176.4,519.1,1.0
413,-1,4.5,101.5,322.7,867.4,1.0
413,-1,875.5,236.7,132.1,442.4,0.999
413,-1,1002.8,339.7,101.3,228.2,0.999
413,-1,649.5,343.5,77.7,206.1,0.99
236,-1,1157.3,319.1,211.0,566.9,1.0
236,-1,848.0,314.9,186.8,576.3,1.0
236,-1,377.6,276.1,269.2,630.9,1.0
236,-1,213.4,361.5,197.5,545.7,1.0
236,-1,711.1,393.3,119.3,316.2,1.0
236,-1,1033.1,421.3,83.6,229.5,0.999
236,-1,604.8,402.0,111.6,311.1,0.998
236,-1,1620.9,963.6,26.4,67.0,0.994
245,-1,1112.9,325.9,220.6,594.7,1.0
245,-1,799.3,315.9,193.5,584.2,1.0
245,-1,210.0,239.0,338.9,743.2,1.0
245,-1,655.3,396.7,128.0,341.6,1.0
245,-1,42.1,340.2,234.6,638.4,0.999
245,-1,527.4,397.8,122.9,338.0,0.999
245,-1,1589.2,972.2,28.7,73.8,0.998
245,-1,1000.7,433.2,79.1,226.3,0.998
245,-1,1605.5,974.3,25.8,72.4,0.057
395,-1,1044.8,152.1,303.5,800.5,1.0
395,-1,455.6,126.5,250.4,722.5,1.0
395,-1,757.3,216.0,174.1,543.4,1.0
395,-1,196.2,168.3,275.7,663.0,1.0
395,-1,970.6,340.2,95.0,220.1,0.978
395,-1,704.4,312.5,81.6,223.3,0.959
309,-1,204.1,34.5,390.4,1046.5,1.0
309,-1,828.4,190.6,196.4,561.7,1.0
309,-1,1092.7,177.2,232.1,690.7,1.0
309,-1,1272.2,167.7,205.6,673.2,1.0
309,-1,739.1,331.8,51.7,148.0,1.0
309,-1,995.9,219.8,106.7,421.1,0.991
309,-1,1832.1,926.9,36.4,74.2,0.987
309,-1,783.7,282.0,95.0,276.9,0.102
365,-1,1094.5,150.0,291.2,696.1,1.0
365,-1,617.8,191.1,164.9,491.3,1.0
365,-1,762.6,181.1,177.1,563.0,1.0
365,-1,470.1,227.7,155.5,459.8,1.0
365,-1,981.2,321.1,78.7,199.9,0.998
250,-1,774.1,320.9,197.4,581.5,1.0
250,-1,1103.5,340.5,215.7,582.7,1.0
250,-1,624.0,401.1,128.8,352.8,1.0
250,-1,112.3,210.7,351.4,860.4,1.0
250,-1,491.5,401.9,124.3,385.7,1.0
250,-1,1574.6,979.7,29.6,72.3,0.999
250,-1,1748.0,998.9,43.0,82.1,0.989
250,-1,5.0,329.3,170.9,749.8,0.609
345,-1,801.6,192.7,196.8,547.4,1.0
345,-1,1212.3,148.2,250.2,704.8,1.0
345,-1,649.6,258.2,142.5,359.4,1.0
345,-1,972.9,218.8,130.4,444.7,1.0
345,-1,1120.3,332.7,69.5,181.5,0.997
345,-1,1602.4,1.0,297.9,1080.0,0.062
108,-1,1077.0,296.3,187.1,480.2,1.0
108,-1,754.2,235.5,217.7,661.0,1.0
108,-1,682.1,402.7,66.8,171.4,1.0
108,-1,425.4,352.4,104.8,364.0,1.0
108,-1,1266.9,392.6,45.6,124.8,1.0
108,-1,1573.7,370.1,48.0,137.2,1.0
108,-1,950.0,325.9,99.3,332.6,1.0
108,-1,1855.2,388.1,38.5,111.1,1.0
364,-1,1097.6,152.6,276.7,706.7,1.0
364,-1,621.3,192.7,166.7,487.3,1.0
364,-1,477.8,219.8,155.9,456.1,1.0
364,-1,763.5,181.5,176.5,564.9,1.0
364,-1,983.0,319.6,78.3,198.4,0.999
11,-1,330.0,266.1,133.9,343.5,1.0
11,-1,870.5,152.5,195.0,643.7,1.0
11,-1,495.0,262.4,111.2,356.1,1.0
11,-1,711.9,321.8,54.2,134.2,1.0
11,-1,775.2,335.1,48.3,118.7,1.0
11,-1,674.3,335.9,45.9,129.8,0.999
11,-1,829.7,331.1,51.3,127.5,0.998
311,-1,824.4,181.4,192.0,564.0,1.0
311,-1,160.8,17.5,416.7,1063.5,1.0
311,-1,1103.3,171.9,232.6,706.1,1.0
311,-1,1825.6,924.1,37.3,75.7,1.0
311,-1,736.5,329.3,51.1,145.3,1.0
311,-1,1269.5,169.0,212.1,654.5,0.999
311,-1,988.1,220.5,114.3,420.5,0.999
299,-1,1068.7,200.8,195.7,569.3,1.0
299,-1,843.8,177.9,183.9,569.5,1.0
299,-1,1249.3,175.4,211.6,633.7,1.0
299,-1,363.8,109.5,287.5,793.4,1.0
299,-1,7.2,105.1,313.8,882.0,1.0
299,-1,767.3,281.1,105.1,266.1,0.999
299,-1,731.5,322.0,50.5,141.6,0.998
299,-1,1803.0,913.6,37.1,70.7,0.995
40,-1,1124.8,329.0,159.5,440.5,1.0
40,-1,365.3,354.8,162.8,455.8,1.0
40,-1,584.8,338.3,145.7,473.8,1.0
40,-1,916.6,253.4,229.7,683.0,1.0
40,-1,851.1,420.2,58.4,155.2,1.0
40,-1,813.0,440.6,41.4,136.9,1.0
40,-1,910.2,431.9,35.4,117.7,0.079
3,-1,387.6,276.8,116.7,324.3,1.0
3,-1,537.9,267.0,100.1,327.2,1.0
3,-1,874.4,142.8,221.0,630.6,1.0
3,-1,734.9,320.2,49.5,137.2,1.0
3,-1,692.0,335.8,42.2,130.5,1.0
3,-1,791.5,333.3,40.6,117.7,0.999
3,-1,7.0,20.1,348.4,1060.9,0.998
29,-1,876.2,189.7,233.2,665.1,1.0
29,-1,385.4,307.9,147.4,421.7,1.0
29,-1,814.0,363.5,52.6,143.8,1.0
29,-1,562.0,300.2,140.2,419.8,1.0
29,-1,1079.7,283.7,158.2,423.2,1.0
29,-1,773.6,380.7,38.6,132.1,1.0
29,-1,1488.2,351.4,52.7,141.3,0.996
29,-1,1783.2,367.2,28.7,107.6,0.979
29,-1,1763.0,366.7,27.5,103.6,0.889
29,-1,1741.8,367.6,25.6,100.0,0.753
187,-1,1142.7,275.3,203.8,529.6,1.0
187,-1,792.3,255.6,202.5,602.9,1.0
187,-1,661.5,340.0,148.1,350.0,1.0
187,-1,558.9,384.3,114.4,301.4,1.0
187,-1,1031.4,376.6,90.7,224.6,1.0
143,-1,1102.9,297.1,191.8,503.8,1.0
143,-1,750.7,244.8,207.7,644.6,1.0
143,-1,661.9,396.0,86.4,216.7,1.0
143,-1,1661.1,366.0,54.8,137.0,1.0
143,-1,266.1,330.1,170.0,506.6,1.0
143,-1,940.0,330.2,101.1,345.1,0.999
143,-1,1029.9,373.3,81.1,227.6,0.992
166,-1,1095.0,293.0,206.0,515.6,1.0
166,-1,759.7,257.2,209.5,630.8,1.0
166,-1,25.0,290.4,257.6,721.5,1.0
166,-1,603.6,395.6,101.6,242.6,1.0
166,-1,1012.0,383.5,88.7,227.3,1.0
166,-1,1683.9,375.4,57.9,136.5,0.999
166,-1,692.8,361.7,100.3,285.4,0.998
166,-1,929.2,330.5,81.7,344.6,0.097
84,-1,229.7,223.0,320.6,858.0,1.0
84,-1,713.7,454.1,60.1,155.6,1.0
84,-1,1080.1,353.3,167.1,466.1,1.0
84,-1,804.4,295.6,218.2,663.0,1.0
84,-1,985.9,368.3,85.3,334.7,0.739
84,-1,1308.0,451.3,34.2,117.0,0.5
84,-1,1549.7,426.0,46.9,131.8,0.112
84,-1,778.5,440.5,57.4,155.2,0.067
208,-1,1088.3,310.4,218.4,543.9,1.0
208,-1,534.2,328.7,187.9,429.4,1.0
208,-1,802.3,292.6,182.8,599.8,1.0
208,-1,404.0,385.6,142.7,369.9,1.0
208,-1,998.5,402.3,90.0,224.6,1.0
208,-1,752.7,406.9,89.9,235.1,0.092
392,-1,1054.0,157.9,298.2,778.9,1.0
392,-1,472.3,150.1,235.1,684.6,1.0
392,-1,762.8,215.8,185.5,555.9,1.0
392,-1,249.1,173.9,236.2,635.6,1.0
392,-1,976.3,341.0,90.4,213.4,0.999
392,-1,708.8,315.6,85.0,222.6,0.984
371,-1,1096.8,150.4,271.6,714.4,1.0
371,-1,756.5,196.4,173.8,550.6,1.0
371,-1,580.2,181.9,180.1,532.5,1.0
371,-1,430.2,217.3,169.9,496.7,1.0
371,-1,971.5,322.9,81.4,199.5,0.999
167,-1,1094.5,290.9,203.0,515.4,1.0
167,-1,761.8,258.6,206.3,626.8,1.0
167,-1,601.9,395.1,98.0,245.6,1.0
167,-1,18.5,272.0,254.6,736.9,1.0
167,-1,1009.6,381.5,88.0,226.5,0.999
167,-1,682.3,359.8,107.0,292.2,0.999
167,-1,1679.6,374.5,57.0,137.7,0.987
129,-1,715.3,229.5,219.0,662.3,1.0
129,-1,321.9,329.5,142.8,437.8,1.0
129,-1,1077.3,291.3,188.0,486.0,1.0
129,-1,1618.4,367.8,49.7,134.5,1.0
129,-1,941.7,326.8,102.4,335.5,1.0
129,-1,665.2,385.2,71.8,192.0,0.998
270,-1,1155.2,315.4,218.1,610.5,1.0
270,-1,521.1,361.7,198.6,468.7,1.0
270,-1,1002.5,394.6,141.3,382.4,1.0
270,-1,830.9,320.2,171.7,587.7,1.0
270,-1,719.3,460.2,48.4,142.4,0.999
270,-1,370.7,363.6,168.9,491.9,0.999
270,-1,779.1,433.3,83.0,220.1,0.998
270,-1,1775.1,1013.8,41.6,67.2,0.984
270,-1,1597.4,981.1,29.8,68.8,0.979
225,-1,1168.9,308.3,196.7,567.5,1.0
225,-1,823.6,307.0,199.4,579.4,1.0
225,-1,492.2,297.9,210.4,536.8,1.0
225,-1,336.0,376.4,180.3,444.0,1.0
225,-1,1032.6,413.7,85.0,227.5,0.999
225,-1,748.8,392.8,106.2,284.8,0.998
52,-1,1083.3,404.9,166.2,449.7,1.0
52,-1,202.6,409.8,217.4,562.8,1.0
52,-1,500.0,388.8,166.1,550.6,1.0
52,-1,882.0,340.5,214.0,678.5,1.0
52,-1,759.4,503.2,53.6,139.6,1.0
52,-1,809.2,484.8,58.1,155.5,1.0
52,-1,870.6,487.7,45.3,137.7,0.081
125,-1,1096.0,291.1,178.9,481.4,1.0
125,-1,731.8,236.1,212.6,648.0,1.0
125,-1,1623.3,366.3,52.4,136.4,1.0
125,-1,355.2,335.2,131.7,415.8,1.0
125,-1,959.9,323.5,100.3,337.4,1.0
125,-1,679.0,383.0,69.6,193.8,0.999
446,-1,675.6,206.0,183.8,524.6,1.0
446,-1,1119.3,115.6,325.0,832.3,1.0
446,-1,578.9,298.7,110.5,266.9,1.0
446,-1,905.6,215.6,138.5,456.6,1.0
446,-1,521.0,313.3,66.2,195.9,1.0
446,-1,1011.4,301.9,93.8,248.5,0.913
446,-1,1074.2,301.5,77.2,245.8,0.257
212,-1,509.4,327.3,206.5,455.3,1.0
212,-1,1094.4,308.7,216.1,548.9,1.0
212,-1,788.3,286.0,193.8,609.5,1.0
212,-1,376.4,380.3,150.9,396.3,1.0
212,-1,995.1,402.3,89.1,226.5,1.0
310,-1,1100.9,165.6,237.7,698.3,1.0
310,-1,179.7,28.7,405.5,1052.3,1.0
310,-1,824.1,180.5,198.8,572.6,1.0
310,-1,738.3,329.6,51.7,150.2,1.0
310,-1,1826.2,922.7,36.9,77.9,0.999
310,-1,1270.5,168.4,213.4,661.6,0.999
310,-1,992.2,217.1,107.5,428.0,0.998
310,-1,1849.4,918.2,29.9,80.7,0.068
219,-1,1128.7,308.2,213.5,561.2,1.0
219,-1,788.4,289.8,202.6,600.6,1.0
219,-1,493.6,316.9,206.7,501.1,1.0
219,-1,357.6,387.0,157.7,429.1,1.0
219,-1,1009.1,413.3,85.9,219.8,1.0
366,-1,1090.2,151.5,293.5,693.1,1.0
366,-1,604.3,191.7,166.6,496.0,1.0
366,-1,760.8,190.7,171.1,549.4,1.0
366,-1,461.3,224.7,158.4,472.1,1.0
366,-1,973.0,325.3,84.9,194.9,0.999
366,-1,864.3,210.6,106.6,469.5,0.138
128,-1,1081.7,290.6,188.7,481.9,1.0
128,-1,720.4,229.5,213.4,660.5,1.0
128,-1,330.0,328.4,137.4,435.9,1.0
128,-1,942.4,325.9,103.4,337.6,1.0
128,-1,1618.6,369.3,49.7,134.8,1.0
128,-1,667.3,382.9,71.0,195.3,0.999
388,-1,493.7,171.4,228.5,650.3,1.0
388,-1,1077.7,157.3,281.7,745.0,1.0
388,-1,771.5,219.4,181.8,538.8,1.0
388,-1,309.7,184.9,213.9,597.8,1.0
388,-1,977.8,343.1,89.1,213.5,1.0
388,-1,719.9,312.8,80.5,218.7,0.992
186,-1,1136.3,280.4,207.2,533.1,1.0
186,-1,794.4,258.8,200.4,620.2,1.0
186,-1,667.7,334.0,141.8,346.8,1.0
186,-1,556.2,389.8,118.2,288.3,1.0
186,-1,1027.5,375.0,90.8,226.1,1.0
134,-1,1078.5,291.9,183.6,483.4,1.0
134,-1,723.2,241.4,211.1,631.8,1.0
134,-1,302.2,328.0,141.7,457.4,1.0
134,-1,1618.6,364.0,55.2,139.3,1.0
134,-1,655.0,386.2,75.7,205.3,1.0
134,-1,926.1,315.8,103.3,345.6,1.0
134,-1,1019.1,370.2,72.2,224.3,0.106
161,-1,1129.7,303.7,188.5,516.4,1.0
161,-1,768.4,262.9,204.9,624.0,1.0
161,-1,113.4,284.8,224.2,679.4,1.0
161,-1,640.0,392.9,102.2,247.1,1.0
161,-1,1032.8,383.9,85.2,231.3,0.999
161,-1,939.4,333.8,107.6,347.7,0.998
161,-1,1703.6,383.7,56.1,132.1,0.995
126,-1,722.6,226.8,216.7,661.7,1.0
126,-1,1092.9,294.2,179.7,481.1,1.0
126,-1,1622.1,369.9,51.8,132.3,1.0
126,-1,348.1,329.8,132.2,423.8,1.0
126,-1,955.1,323.2,100.1,338.1,1.0
126,-1,676.3,382.0,69.5,193.0,0.997
330,-1,820.8,172.4,192.5,569.1,1.0
330,-1,1225.8,1.0,380.6,1080.0,1.0
330,-1,713.9,247.9,119.6,337.6,1.0
330,-1,1171.5,313.4,56.0,190.8,0.999
330,-1,974.1,194.3,130.1,440.2,0.997
441,-1,666.2,194.2,173.1,526.4,1.0
441,-1,1095.8,113.2,332.6,847.9,1.0
441,-1,888.7,224.0,132.0,442.1,1.0
441,-1,508.2,306.8,63.2,199.9,1.0
441,-1,573.9,310.2,108.0,244.4,1.0
441,-1,998.0,305.8,88.7,235.5,0.372
441,-1,3.1,1.0,288.2,1080.0,0.339
314,-1,818.0,180.4,194.1,557.6,1.0
314,-1,1113.1,131.3,255.7,773.4,1.0
314,-1,88.8,1.0,451.9,1080.0,1.0
314,-1,726.3,326.9,49.2,146.3,1.0
314,-1,986.3,210.4,112.5,438.0,0.999
314,-1,1817.8,926.2,38.4,76.0,0.999
314,-1,1287.7,166.7,175.5,655.9,0.918
